33927;33609;
33927;33608;
33926;33607;
33926;33608;
33926;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33607;
33925;33606;
33925;33606;
33926;33606;
33926;33606;
33926;33606;
33927;33607;
33927;33606;
33927;33606;
33927;33606;
33927;33606;
33927;33607;
33927;33608;
33927;33607;
33927;33608;
33927;33608;
33927;33609;
33928;33609;
33927;33609;
33927;33609;
33927;33609;
33927;33608;
33927;33607;
33927;33607;
33927;33607;
33928;33607;
33928;33606;
33928;33607;
33928;33606;
33928;33606;
33928;33606;
33928;33606;
33929;33605;
33929;33605;
33930;33605;
33930;33605;
33929;33605;
33929;33606;
33929;33606;
33928;33606;
33927;33606;
33927;33606;
33926;33606;
33926;33607;
33926;33608;
33926;33607;
33926;33607;
33926;33607;
33926;33608;
33926;33609;
33925;33609;
33925;33610;
33924;33610;
33925;33610;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33926;33608;
33926;33608;
33926;33607;
33926;33607;
33926;33607;
33926;33606;
33926;33607;
33926;33607;
33926;33607;
33926;33606;
33926;33606;
33927;33605;
33927;33605;
33926;33605;
33926;33605;
33926;33606;
33925;33607;
33925;33607;
33926;33607;
33926;33606;
33925;33606;
33925;33606;
33925;33607;
33925;33606;
33925;33606;
33924;33607;
33924;33607;
33924;33607;
33923;33607;
33923;33606;
33923;33606;
33923;33606;
33923;33606;
33923;33605;
33923;33605;
33923;33604;
33923;33604;
33924;33603;
33923;33604;
33924;33604;
33924;33604;
33924;33604;
33924;33605;
33924;33606;
33925;33606;
33925;33606;
33925;33606;
33925;33607;
33925;33607;
33924;33607;
33925;33607;
33925;33607;
33925;33607;
33926;33607;
33926;33607;
33926;33607;
33926;33608;
33925;33608;
33924;33608;
33924;33607;
33924;33606;
33924;33607;
33924;33606;
33924;33606;
33924;33606;
33923;33606;
33923;33606;
33923;33606;
33923;33606;
33923;33606;
33924;33606;
33924;33606;
33924;33606;
33924;33607;
33924;33607;
33924;33607;
33924;33606;
33924;33607;
33924;33606;
33924;33606;
33924;33606;
33925;33606;
33925;33606;
33925;33606;
33926;33607;
33926;33608;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33610;
33926;33610;
33926;33609;
33926;33610;
33926;33610;
33926;33610;
33926;33610;
33927;33610;
33927;33610;
33926;33610;
33925;33610;
33925;33610;
33925;33610;
33925;33610;
33925;33609;
33925;33609;
33925;33609;
33924;33609;
33924;33609;
33924;33610;
33924;33611;
33924;33610;
33923;33610;
33924;33610;
33924;33609;
33925;33608;
33925;33607;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33925;33608;
33926;33608;
33926;33607;
33927;33607;
33927;33607;
33927;33606;
33927;33606;
33926;33606;
33925;33606;
33925;33606;
33925;33605;
33925;33605;
33925;33605;
33925;33605;
33925;33605;
33926;33606;
33925;33607;
33925;33607;
33925;33606;
33926;33606;
33926;33607;
33926;33607;
33926;33607;
33926;33608;
33925;33607;
33925;33607;
33925;33607;
33925;33606;
33925;33606;
33925;33606;
33925;33605;
33925;33605;
33925;33605;
33925;33605;
33924;33605;
33925;33606;
33924;33606;
33924;33606;
33924;33606;
33925;33607;
33925;33607;
33925;33608;
33924;33608;
33924;33608;
33925;33608;
33924;33608;
33924;33608;
33924;33609;
33924;33609;
33924;33610;
33924;33610;
33924;33609;
33924;33609;
33924;33608;
33925;33608;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33927;33608;
33927;33608;
33927;33608;
33927;33609;
33927;33609;
33928;33609;
33927;33609;
33927;33609;
33927;33609;
33927;33609;
33927;33609;
33927;33609;
33927;33609;
33926;33609;
33926;33609;
33925;33609;
33925;33609;
33924;33609;
33923;33610;
33923;33611;
33923;33610;
33923;33610;
33923;33610;
33923;33610;
33924;33610;
33924;33610;
33924;33609;
33925;33610;
33925;33609;
33925;33609;
33925;33608;
33925;33608;
33925;33608;
33924;33608;
33924;33608;
33924;33608;
33924;33608;
33925;33608;
33925;33609;
33925;33609;
33925;33608;
33925;33608;
33925;33608;
33925;33608;
33926;33608;
33925;33608;
33924;33608;
33924;33608;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33924;33610;
33925;33610;
33925;33610;
33926;33610;
33926;33610;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33925;33610;
33925;33609;
33925;33609;
33924;33610;
33924;33610;
33924;33610;
33924;33610;
33924;33610;
33925;33609;
33924;33609;
33924;33609;
33924;33608;
33924;33608;
33925;33607;
33925;33608;
33925;33608;
33926;33608;
33926;33609;
33926;33609;
33926;33609;
33926;33608;
33926;33607;
33926;33608;
33926;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33607;
33926;33607;
33926;33607;
33926;33607;
33926;33607;
33926;33606;
33926;33606;
33925;33606;
33925;33607;
33925;33607;
33926;33608;
33926;33608;
33926;33607;
33926;33606;
33925;33606;
33925;33606;
33924;33606;
33925;33606;
33925;33607;
33926;33607;
33925;33607;
33925;33609;
33925;33609;
33925;33609;
33925;33608;
33925;33608;
33925;33608;
33925;33609;
33925;33609;
33925;33608;
33925;33608;
33926;33608;
33926;33608;
33925;33608;
33925;33608;
33925;33608;
33925;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33608;
33926;33607;
33926;33607;
33926;33607;
33926;33606;
33925;33607;
33925;33608;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33925;33608;
33925;33608;
33925;33609;
33924;33609;
33925;33609;
33925;33610;
33925;33610;
33925;33610;
33926;33610;
33926;33609;
33926;33608;
33925;33607;
33925;33606;
33925;33606;
33925;33606;
33925;33607;
33925;33607;
33925;33606;
33926;33606;
33925;33607;
33925;33606;
33924;33607;
33925;33606;
33925;33606;
33925;33605;
33925;33605;
33925;33605;
33925;33604;
33925;33605;
33925;33605;
33924;33605;
33924;33604;
33924;33605;
33925;33605;
33925;33606;
33925;33606;
33926;33606;
33926;33606;
33927;33606;
33927;33606;
33927;33606;
33927;33606;
33926;33607;
33926;33608;
33926;33607;
33925;33606;
33926;33607;
33926;33607;
33926;33607;
33926;33608;
33926;33608;
33925;33609;
33925;33608;
33926;33609;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33926;33608;
33927;33607;
33927;33607;
33927;33606;
33926;33606;
33926;33607;
33926;33607;
33926;33607;
33926;33606;
33927;33606;
33927;33605;
33927;33605;
33927;33605;
33927;33605;
33927;33605;
33927;33605;
33926;33605;
33926;33605;
33926;33605;
33926;33606;
33926;33606;
33926;33606;
33926;33607;
33926;33606;
33926;33605;
33926;33606;
33925;33606;
33925;33606;
33926;33607;
33926;33608;
33926;33609;
33926;33609;
33925;33609;
33925;33609;
33925;33610;
33926;33610;
33926;33610;
33926;33610;
33926;33610;
33925;33610;
33925;33611;
33925;33611;
33925;33611;
33926;33611;
33926;33611;
33927;33611;
33927;33610;
33927;33610;
33927;33609;
33927;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33925;33609;
33925;33609;
33925;33608;
33925;33608;
33926;33608;
33926;33608;
33926;33607;
33927;33607;
33927;33607;
33927;33606;
33926;33607;
33926;33607;
33926;33607;
33926;33607;
33927;33607;
33927;33607;
33927;33607;
33926;33607;
33926;33606;
33926;33606;
33926;33605;
33926;33605;
33927;33604;
33927;33604;
33927;33604;
33927;33603;
33927;33603;
33927;33603;
33927;33604;
33927;33605;
33926;33605;
33926;33605;
33926;33606;
33926;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33608;
33925;33608;
33926;33608;
33926;33608;
33926;33607;
33926;33608;
33926;33608;
33926;33607;
33927;33607;
33927;33607;
33927;33608;
33927;33608;
33927;33608;
33928;33609;
33928;33609;
33928;33608;
33928;33608;
33928;33607;
33928;33607;
33927;33607;
33926;33607;
33926;33607;
33925;33608;
33926;33607;
33926;33607;
33926;33608;
33926;33608;
33926;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33926;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33926;33607;
33927;33607;
33927;33606;
33928;33607;
33928;33607;
33927;33607;
33927;33608;
33927;33608;
33927;33608;
33926;33607;
33926;33608;
33926;33609;
33925;33609;
33925;33609;
33926;33609;
33925;33609;
33925;33610;
33925;33610;
33926;33609;
33925;33608;
33926;33609;
33926;33609;
33926;33609;
33925;33609;
33925;33609;
33925;33609;
33925;33608;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33925;33607;
33924;33607;
33924;33607;
33924;33607;
33925;33607;
33925;33607;
33925;33607;
33924;33607;
33924;33608;
33925;33608;
33924;33608;
33924;33608;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33924;33609;
33925;33609;
33925;33609;
33924;33610;
33924;33609;
33924;33610;
33925;33609;
33925;33608;
33925;33608;
33925;33607;
33925;33607;
33926;33607;
33926;33607;
33927;33607;
33927;33607;
33927;33607;
33926;33606;
33927;33606;
33926;33606;
33926;33606;
33925;33606;
33925;33607;
33926;33608;
33926;33609;
33926;33610;
33927;33610;
33927;33610;
33927;33610;
33927;33609;
33927;33608;
33926;33608;
33926;33609;
33926;33609;
33926;33609;
33927;33610;
33926;33611;
33926;33611;
33926;33610;
33926;33610;
33926;33610;
33926;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33608;
33926;33608;
33926;33609;
33926;33608;
33926;33608;
33925;33608;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33925;33609;
33924;33608;
33924;33608;
33924;33607;
33924;33607;
33924;33607;
33924;33607;
33924;33606;
33923;33607;
33923;33607;
33923;33607;
33923;33608;
33923;33608;
33923;33609;
33923;33608;
33923;33609;
33924;33609;
33924;33610;
33924;33610;
33923;33610;
33923;33610;
33923;33610;
33924;33610;
33924;33610;
33924;33610;
33924;33610;
33924;33610;
33925;33610;
33925;33610;
33925;33610;
33926;33610;
33926;33610;
33927;33609;
33926;33609;
33926;33609;
33926;33609;
33926;33608;
33926;33608;
33926;33607;
33927;33606;
33927;33607;
33927;33607;
33927;33607;
33927;33607;
33927;33608;
33927;33608;
33926;33608;
33927;33608;
33926;33607;
33926;33607;
33926;33607;
33927;33607;
33927;33608;
33927;33609;
33926;33608;
33925;33608;
